"","ID","Beta","HR","pvalue","GP1","GP2","Hr-Inv-lst","Concordance","Std_Error","ENSEMBL_clean","Gene_Symbol","Gene_Name"
"ENSG00000185009.13","ENSG00000185009.13",-0.867617877695777,0.419950732693588,0.0145559474721992,"307","90","2.38123170683843",0.54796511627907,0.024304511047624,"ENSG00000185009","AP3M1","adaptor related protein complex 3 subunit mu 1"
"ENSG00000101057.16","ENSG00000101057.16",3.90348119963623,49.5747285890383,0.000237823263294391,"396","1","0.020171567822181",0.509866949910555,0.00974093219664261,"ENSG00000101057","MYBL2","MYB proto-oncogene like 2"
"ENSG00000164961.16","ENSG00000164961.16",1.61498868716261,5.027831044112,0.00172438998880391,"391","6","0.198892920471359",0.522053890876565,0.0142326598615641,"ENSG00000164961","WASHC5","WASH complex subunit 5"
"ENSG00000063322.15","ENSG00000063322.15",-1.70686043346653,0.181434525126289,0.0180727758001527,"3","394","5.51163015585894",0.512466457960644,0.00992256024583826,"ENSG00000063322","MED29","mediator complex subunit 29"
"ENSG00000109046.15","ENSG00000109046.15",0.710738120075161,2.03549314264464,0.00496111804366521,"156","241","0.491281438905139",0.57955053667263,0.0289551622879007,"ENSG00000109046","WSB1","WD repeat and SOCS box containing 1"
"ENSG00000198964.14","ENSG00000198964.14",-0.651047452982822,0.521499244638298,0.00451348396002372,"121","276","1.91754831916119",0.567643112701252,0.0307462150625826,"ENSG00000198964","SGMS1","sphingomyelin synthase 1"
"ENSG00000109089.7","ENSG00000109089.7",0.531271376071113,1.70109366415889,0.0216706142470188,"208","189","0.587857106912717",0.571584302325581,0.0313623325113666,"ENSG00000109089","CDR2L","cerebellar degeneration related protein 2 like"
"ENSG00000105618.14","ENSG00000105618.14",0.847385567968234,2.33353799333072,0.0326190498086199,"66","331","0.4285338412565",0.541731887298748,0.0209579465992565,"ENSG00000105618","PRPF31","pre-mRNA processing factor 31"
"ENSG00000230882.1","ENSG00000230882.1",-0.46981428813998,0.625118349394946,0.0394135913344476,"161","236","1.59969708290902",0.567028175313059,0.0316102632624082,"ENSG00000230882",NA,NA
"ENSG00000013583.10","ENSG00000013583.10",0.505121340341868,1.65718659184916,0.0349685922435026,"289","108","0.60343235029687",0.571192978533095,0.0308578390058598,"ENSG00000013583","HEBP1","heme binding protein 1"
"ENSG00000083312.17","ENSG00000083312.17",-0.652840653982965,0.520564929628907,0.0135841338742266,"256","141","1.92098995357383",0.589165921288014,0.0258231847089655,"ENSG00000083312","TNPO1","transportin 1"
"ENSG00000166275.16","ENSG00000166275.16",-0.983889930539186,0.373854000589143,0.000267158379961091,"49","348","2.67484097648851",0.567643112701252,0.0260901609837916,"ENSG00000166275","BORCS7","BLOC-1 related complex subunit 7"
"ENSG00000227057.10","ENSG00000227057.10",0.699788590124148,2.01332702525889,0.00218562582535506,"260","137","0.496690297926842",0.598585644007156,0.0313371705525601,"ENSG00000227057","WDR46","WD repeat domain 46"
"ENSG00000104915.15","ENSG00000104915.15",0.584960540201557,1.79492015705485,0.0224487165996867,"159","238","0.557127845530926",0.562136627906977,0.0293946029570028,"ENSG00000104915","STX10","syntaxin 10"
"ENSG00000133731.10","ENSG00000133731.10",1.2887477915755,3.62824039678662,0.0123471744421344,"388","9","0.275615695389329",0.524904964221825,0.0158508027710847,"ENSG00000133731","IMPA1","inositol monophosphatase 1"
"ENSG00000184500.16","ENSG00000184500.16",-1.68787574468122,0.184911907186742,0.0192241949198337,"3","394","5.40798056336148",0.511180679785331,0.0101936700614868,"ENSG00000184500","PROS1","protein S"
"ENSG00000169217.9","ENSG00000169217.9",0.933010156328374,2.54214994063432,0.0438619739977912,"59","338","0.393367827764903",0.538685152057245,0.019020872920808,"ENSG00000169217","CD2BP2","CD2 cytoplasmic tail binding protein 2"
"ENSG00000141858.12","ENSG00000141858.12",0.559450664926203,1.74971105858996,0.0235242730769481,"306","91","0.571522935224442",0.541368515205724,0.0278684041448206,"ENSG00000141858","SAMD1","sterile alpha motif domain containing 1"
"ENSG00000140943.17","ENSG00000140943.17",-0.589722284133988,0.554481251594972,0.0285615462743656,"258","139","1.80348748875366",0.571807915921288,0.0266249298432137,"ENSG00000140943","MBTPS1","membrane bound transcription factor peptidase, site 1"
"ENSG00000184924.5","ENSG00000184924.5",-0.663471117061021,0.515060393088366,0.0445197417374555,"43","354","1.94151989440282",0.549111135957066,0.0256823875560946,"ENSG00000184924","PTRHD1","peptidyl-tRNA hydrolase domain containing 1"
"ENSG00000143553.11","ENSG00000143553.11",4.40427940198488,81.8001765553622,5.28178152431595e-05,"396","1","0.0122249124893172",0.510202370304115,0.0100669471436703,"ENSG00000143553","SNAPIN","SNAP associated protein"
"ENSG00000105792.19","ENSG00000105792.19",0.637517429829595,1.89177857176455,0.00921998205544442,"303","94","0.528603090723908",0.565267218246869,0.0299919294371985,"ENSG00000105792","CFAP69","cilia and flagella associated protein 69"
"ENSG00000101333.17","ENSG00000101333.17",-0.642807262698352,0.525814251470028,0.0255964097461444,"45","352","1.90181227915425",0.553499552772809,0.0259745020396077,"ENSG00000101333","PLCB4","phospholipase C beta 4"
"ENSG00000198563.14","ENSG00000198563.14",0.656133389405069,1.92732569046773,0.00440122339562686,"265","132","0.518853665961002",0.57804114490161,0.0312862595859783,"ENSG00000198563","DDX39B","DExD-box helicase 39B"
"ENSG00000275052.5","ENSG00000275052.5",2.20863900904398,9.10331842414723,0.0293430200438589,"396","1","0.109850051751175",0.506456842576029,0.00642407468117587,"ENSG00000275052","PPP4R3B","protein phosphatase 4 regulatory subunit 3B"
"ENSG00000233031.1","ENSG00000233031.1",-0.792083315964364,0.452900277381228,0.0118937629130386,"39","358","2.20799158212538",0.555428220035778,0.0254297862034405,"ENSG00000233031","LOC100287498","cytochrome c oxidase associated subunit FA4 pseudogene"
"ENSG00000214706.10","ENSG00000214706.10",0.868645902424253,2.3836809306329,0.000723498214169743,"336","61","0.419519234788897",0.563114937388193,0.0267693035539874,"ENSG00000214706","IFRD2","interferon related developmental regulator 2"
"ENSG00000107789.16","ENSG00000107789.16",-0.577325207012459,0.561397983478342,0.0191704561022693,"220","177","1.78126753110893",0.551207513416816,0.0314120488491484,"ENSG00000107789","MINPP1","multiple inositol-polyphosphate phosphatase 1"
"ENSG00000126456.16","ENSG00000126456.16",0.681901849214483,1.97763532209703,0.0179078381111406,"117","280","0.505654398880591",0.559956395348837,0.0271044285013917,"ENSG00000126456","IRF3","interferon regulatory factor 3"
"ENSG00000131435.13","ENSG00000131435.13",-1.68787574468122,0.184911907186742,0.0192241949198337,"3","394","5.40798056336148",0.511180679785331,0.0101936700614868,"ENSG00000131435","PDLIM4","PDZ and LIM domain 4"
"ENSG00000198793.13","ENSG00000198793.13",-0.564461449684617,0.568666319731204,0.0157591479688441,"111","286","1.75850048666972",0.570410330948122,0.0309050849856475,"ENSG00000198793","MTOR","mechanistic target of rapamycin kinase"
"ENSG00000125505.17","ENSG00000125505.17",0.525710541787363,1.69166041686244,0.0278750334303725,"300","97","0.591135188854701",0.562472048300537,0.0302062078324828,"ENSG00000125505","MBOAT7","membrane bound acylglycerophosphatidylinositol O-acyltransferase MBOAT7"
"ENSG00000170412.18","ENSG00000170412.18",-0.884177875287305,0.413053615312905,0.00103416127231772,"50","347","2.42099321474879",0.561940966010734,0.0262209899731849,"ENSG00000170412","GPRC5C","G protein-coupled receptor class C group 5 member C"
"ENSG00000120549.18","ENSG00000120549.18",-1.46904486687066,0.230145199546433,0.0015859576811725,"9","388","4.34508302571936",0.536532871198569,0.0184514556117162,"ENSG00000120549","KIAA1217","KIAA1217"
"ENSG00000102879.16","ENSG00000102879.16",0.526685728326973,1.69331090596713,0.0240301521038119,"269","128","0.590559002765562",0.573317307692308,0.0313185138355694,"ENSG00000102879","CORO1A","coronin 1A"
"ENSG00000161533.12","ENSG00000161533.12",-1.16960768100314,0.310488728000605,0.000986271679842316,"282","115","3.22072883753143",0.580892218246869,0.025411896776117,"ENSG00000161533","ACOX1","acyl-CoA oxidase 1"
"ENSG00000124939.6","ENSG00000124939.6",-1.82177065920849,0.161739112390455,0.0116123712806458,"3","394","6.18279638870465",0.513919946332737,0.0110695975284409,"ENSG00000124939","SCGB2A1","secretoglobin family 2A member 1"
"ENSG00000008517.18","ENSG00000008517.18",0.752321892330316,2.12192117370207,0.00144890747913917,"207","190","0.471271040787684",0.593470483005367,0.0307920034443707,"ENSG00000008517","IL32","interleukin 32"
"ENSG00000091986.16","ENSG00000091986.16",-2.17276136139138,0.113862766156163,0.00265994656040971,"3","394","8.78250225037128",0.517609570661896,0.0132156109135482,"ENSG00000091986","CCDC80","coiled-coil domain containing 80"
"ENSG00000078902.16","ENSG00000078902.16",-1.24248703920537,0.288665402275502,0.0161831297286443,"8","389","3.46421840690698",0.519230769230769,0.0140569571357635,"ENSG00000078902","TOLLIP","toll interacting protein"
"ENSG00000131508.16","ENSG00000131508.16",0.919415587019869,2.50782435648771,0.00965438232748247,"87","310","0.398752008853017",0.590870974955277,0.0165695673760688,"ENSG00000131508","UBE2D2","ubiquitin conjugating enzyme E2 D2"
"ENSG00000163171.8","ENSG00000163171.8",-1.32450311497898,0.265935065415949,0.0110034160519434,"10","387","3.76031644580566",0.523088103756708,0.015195190633449,"ENSG00000163171","CDC42EP3","CDC42 effector protein 3"
"ENSG00000166747.13","ENSG00000166747.13",-0.685234249073533,0.503972160734869,0.00284801122072253,"166","231","1.98423658668337",0.588886404293381,0.0312638319130451,"ENSG00000166747","AP1G1","adaptor related protein complex 1 subunit gamma 1"
"ENSG00000112851.15","ENSG00000112851.15",-0.67202689742996,0.510672447405071,0.00979333678232688,"66","331","1.95820237626172",0.564792039355993,0.0277054347644637,"ENSG00000112851","ERBIN","erbb2 interacting protein"
"ENSG00000182541.18","ENSG00000182541.18",-0.712763917093725,0.490287209824097,0.0235380164185649,"39","358","2.039620818089",0.542766100178891,0.0240131109667583,"ENSG00000182541","LIMK2","LIM domain kinase 2"
"ENSG00000205133.12","ENSG00000205133.12",2.67182659563729,14.4663692813362,0.00879740187488611,"396","1","0.0691258449547637",0.508133944543828,0.00805974839238373,"ENSG00000205133","TRIQK","triple QxxK/R motif containing"
"ENSG00000197976.12","ENSG00000197976.12",0.480804013461951,1.61737427025346,0.039431560784189,"181","216","0.618286081577946",0.573401162790698,0.0303748367888643,"ENSG00000197976","AKAP17A","A-kinase anchoring protein 17A"
"ENSG00000183508.5","ENSG00000183508.5",-0.588920282293326,0.554926124950143,0.00993697767102377,"141","256","1.80204166832089",0.574882602862254,0.0314794017888158,"ENSG00000183508","TENT5C","terminal nucleotidyltransferase 5C"
"ENSG00000111786.9","ENSG00000111786.9",0.907110683938335,2.47715490015203,0.0337742894427679,"379","18","0.40368892552445",0.526442307692308,0.0176569924666983,"ENSG00000111786","SRSF9","serine and arginine rich splicing factor 9"
"ENSG00000182544.9","ENSG00000182544.9",1.05709918309314,2.87801028779768,0.022679535284122,"387","10","0.347462274280202",0.514227415026834,0.0115858523892812,"ENSG00000182544","SLC61A1","solute carrier family 61 member 1"
"ENSG00000177989.13","ENSG00000177989.13",0.483326780982056,1.62145968063386,0.0476589584847101,"156","241","0.616728255376093",0.558027728085868,0.0299090931329603,"ENSG00000177989","CIMAP1B","ciliary microtubule associated protein 1B"
"ENSG00000154059.11","ENSG00000154059.11",-0.614045348139838,0.541157265583408,0.00970457480148587,"208","189","1.84789166402843",0.59484011627907,0.0294122957691047,"ENSG00000154059","IMPACT","impact RWD domain protein"
"ENSG00000181035.14","ENSG00000181035.14",-1.13240931269383,0.322255905114242,0.00158852141532093,"21","376","3.10312389666062",0.541172853309481,0.0201112566017452,"ENSG00000181035","SLC25A42","solute carrier family 25 member 42"
"ENSG00000177542.11","ENSG00000177542.11",0.723977587935067,2.06262117277035,0.00152111798263258,"265","132","0.484820001462935",0.582289803220036,0.0312616861166891,"ENSG00000177542","SLC25A22","solute carrier family 25 member 22"
"ENSG00000114784.4","ENSG00000114784.4",0.620135121720837,1.85917924037308,0.0099055264163087,"286","111","0.537871754527193",0.575245974955277,0.0304926236470876,"ENSG00000114784","EIF1B","eukaryotic translation initiation factor 1B"
"ENSG00000075142.14","ENSG00000075142.14",0.509288970462958,1.66410754457356,0.034811995423339,"294","103","0.600922700735821",0.54653957960644,0.0292142835037953,"ENSG00000075142","SRI","sorcin"
"ENSG00000153993.13","ENSG00000153993.13",-1.12850586140704,0.323516273634953,0.00847573531593732,"16","381","3.09103461400638",0.535219141323793,0.0190365637199636,"ENSG00000153993","SEMA3D","semaphorin 3D"
"ENSG00000125870.11","ENSG00000125870.11",0.516521814736095,1.67618740852245,0.0250081465265041,"211","186","0.596592000939499",0.56317084078712,0.0315475651814115,"ENSG00000125870","SNRPB2","small nuclear ribonucleoprotein polypeptide B2"
"ENSG00000099204.20","ENSG00000099204.20",-0.539459594955688,0.583063257576671,0.0457241797322276,"66","331","1.7150797739446",0.551766547406082,0.0278601591649242,"ENSG00000099204","ABLIM1","actin binding LIM protein 1"
"ENSG00000167325.15","ENSG00000167325.15",0.904911843867514,2.4717140167044,0.0111968607475248,"373","24","0.404577549523034",0.539160330948122,0.0216107451499829,"ENSG00000167325","RRM1","ribonucleotide reductase catalytic subunit M1"
"ENSG00000048392.12","ENSG00000048392.12",0.85080964300174,2.34154189767794,0.0234606639677255,"378","19","0.427069018492336",0.525491949910555,0.0177666454220202,"ENSG00000048392","RRM2B","ribonucleotide reductase regulatory TP53 inducible subunit M2B"
"ENSG00000221963.6","ENSG00000221963.6",-0.814798304954095,0.442728614524889,0.000695981629348711,"190","207","2.25872005375831",0.597942754919499,0.0310346206631391,"ENSG00000221963","APOL6","apolipoprotein L6"
"ENSG00000013288.9","ENSG00000013288.9",-0.607443688070309,0.54474162022265,0.00845579572350946,"125","272","1.83573269028218",0.569236359570662,0.0310404358145593,"ENSG00000013288","MAN2B2","mannosidase alpha class 2B member 2"
"ENSG00000055044.11","ENSG00000055044.11",1.37781121804234,3.96621094899875,0.00791707638165737,"386","11","0.252129806724588",0.525799418604651,0.0157899463708308,"ENSG00000055044","NOP58","NOP58 ribonucleoprotein"
"ENSG00000025708.14","ENSG00000025708.14",0.551651596476679,1.73611801770546,0.0156497288792706,"238","159","0.575997708566868",0.577090787119857,0.0315645749629494,"ENSG00000025708","TYMP","thymidine phosphorylase"
"ENSG00000157110.16","ENSG00000157110.16",-1.50684746783288,0.221607502677795,0.0367729571083218,"4","393","4.51248260061819",0.514478980322004,0.0122664102151634,"ENSG00000157110","RBPMS","RNA binding protein, mRNA processing factor"
"ENSG00000173918.15","ENSG00000173918.15",-1.99515326711524,0.135992809343895,0.00592068940845973,"4","393","7.35332996519856",0.51713439177102,0.0131992612019044,"ENSG00000173918","C1QTNF1","C1q and TNF related 1"
"ENSG00000124535.16","ENSG00000124535.16",0.873361214517505,2.39494727143328,0.0143770213357136,"370","27","0.417545727176507",0.540809481216458,0.0217451793751992,"ENSG00000124535","WRNIP1","WRN helicase interacting protein 1"
"ENSG00000130821.17","ENSG00000130821.17",0.733184600191047,2.0816994433526,0.00167184958430973,"305","92","0.480376743719299",0.584777504472272,0.0300909335765266,"ENSG00000130821","SLC6A8","solute carrier family 6 member 8"
"ENSG00000186205.13","ENSG00000186205.13",2.46763191876418,11.7944834599549,0.0166975769775893,"395","2","0.084785400174178",0.508692978533095,0.00905977303329395,"ENSG00000186205","MTARC1","mitochondrial amidoxime reducing component 1"
"ENSG00000253369.2","ENSG00000253369.2",1.56245071449959,4.77049805978953,0.0301167997173801,"393","4","0.209621718207788",0.511152728085868,0.0104976558132508,"ENSG00000253369",NA,NA
"ENSG00000104886.12","ENSG00000104886.12",0.549463672128996,1.73232367520487,0.0201674119608391,"287","110","0.57725932763791",0.568481663685152,0.0303202695392394,"ENSG00000104886","PLEKHJ1","pleckstrin homology domain containing J1"
"ENSG00000162819.12","ENSG00000162819.12",1.05698383984989,2.87767834790086,0.00307599334227864,"375","22","0.347502354017243",0.556154964221825,0.0235780208720817,"ENSG00000162819","BROX","BRO1 domain and CAAX motif containing"
"ENSG00000059804.16","ENSG00000059804.16",-0.586036879581296,0.556528509493582,0.0425354599318805,"52","345","1.7968531403898",0.54712656529517,0.0257302160555173,"ENSG00000059804","SLC2A3","solute carrier family 2 member 3"
"ENSG00000198863.7","ENSG00000198863.7",-0.820013966582842,0.440425503223767,0.00291965851733485,"52","345","2.27053154887793",0.565155411449016,0.0271086271166494,"ENSG00000198863","RUNDC1","RUN domain containing 1"
"ENSG00000175197.12","ENSG00000175197.12",0.654270457814998,1.92373855688427,0.00455321589157187,"224","173","0.519821155749783",0.572925983899821,0.0317146329479985,"ENSG00000175197","DDIT3","DNA damage inducible transcript 3"
"ENSG00000163930.10","ENSG00000163930.10",1.40876292639642,4.09089153859231,3.58788464755069e-05,"379","18","0.244445493254046",0.562695661896243,0.0223645668135848,"ENSG00000163930","BAP1","BRCA1 associated deubiquitinase 1"
"ENSG00000230916.2","ENSG00000230916.2",-0.859401690953399,0.423415339775337,0.0439073776214586,"346","51","2.36174721617454",0.555232558139535,0.0136754048464199,"ENSG00000230916","MTCO1P53","MT-CO1 pseudogene 53"
"ENSG00000181588.16","ENSG00000181588.16",0.501583992838209,1.65133490282593,0.0279705660733594,"243","154","0.605570679992713",0.549306797853309,0.0315052357403573,"ENSG00000181588","MEX3D","mex-3 RNA binding family member D"
"ENSG00000049283.18","ENSG00000049283.18",-0.543505830946724,0.580708812571125,0.0407221544956058,"72","325","1.7220334500736",0.533122763864043,0.026157392510939,"ENSG00000049283","EPN3","epsin 3"
"ENSG00000090565.17","ENSG00000090565.17",0.741794259950461,2.09969954346017,0.00123259900616681,"284","113","0.476258616674301",0.602554785330948,0.0312893806115075,"ENSG00000090565","RAB11FIP3","RAB11 family interacting protein 3"
"ENSG00000184058.14","ENSG00000184058.14",0.605892158053954,1.83288670429846,0.00798156948916494,"252","145","0.545587459200186",0.585280635062612,0.0314644310944892,"ENSG00000184058","TBX1","T-box transcription factor 1"
"ENSG00000112078.14","ENSG00000112078.14",1.51877608780883,4.56663261609603,0.0347047931379136,"394","3","0.218979734974803",0.51537343470483,0.0121581319148983,"ENSG00000112078","KCTD20","potassium channel tetramerization domain containing 20"
"ENSG00000161202.20","ENSG00000161202.20",1.22079331300083,3.38987589982429,7.97817037827706e-06,"351","46","0.294996049870685",0.576895125223614,0.0262073863412809,"ENSG00000161202","DVL3","dishevelled segment polarity protein 3"
"ENSG00000211972.2","ENSG00000211972.2",0.467423268844565,1.5958767453874,0.0427537219425967,"263","134","0.626614807747731",0.562388193202147,0.0314516701385436,"ENSG00000211972","IGHV3-66","immunoglobulin heavy variable 3-66"
"ENSG00000091947.10","ENSG00000091947.10",-1.05277399421469,0.348968368968691,0.0417568859389913,"10","387","2.86558923078131",0.523367620751342,0.0161920302151594,"ENSG00000091947","TMEM101","transmembrane protein 101"
"ENSG00000009335.18","ENSG00000009335.18",0.795024063087347,2.21449428373233,0.0459647438241213,"381","16","0.451570368614631",0.525463998211091,0.0176878451233906,"ENSG00000009335","UBE3C","ubiquitin protein ligase E3C"
"ENSG00000281383.1","ENSG00000281383.1",-0.625184359295323,0.535162757194982,0.0104477069025947,"229","168","1.86859041769167",0.586845930232558,0.0277893559155167,"ENSG00000281383",NA,NA
"ENSG00000212237.1","ENSG00000212237.1",0.797674615249696,2.22037170210562,0.0447428250967889,"378","19","0.450375042634384",0.527001341681574,0.0169827414317868,"ENSG00000212237","RNA5SP18","RNA, 5S ribosomal pseudogene 18"
"ENSG00000235978.6","ENSG00000235978.6",0.691683394857943,1.99707457021949,0.00889935197785461,"155","242","0.500732428779609",0.568425760286225,0.0289675674194517,"ENSG00000235978","LOC124906209","uncharacterized LOC124906209"
"ENSG00000227755.1","ENSG00000227755.1",-0.612464129002611,0.54201363068001,0.0163624321306409,"84","313","1.84497205124786",0.543660554561717,0.0281760205437959,"ENSG00000227755",NA,NA
"ENSG00000132485.14","ENSG00000132485.14",0.922382696274404,2.51527639538424,6.37499446815521e-05,"243","154","0.397570621596534",0.608815966010734,0.0309460228782889,"ENSG00000132485","ZRANB2","zinc finger RANBP2-type containing 2"
"ENSG00000243364.8","ENSG00000243364.8",1.24933266689639,3.48801451307381,0.0155803407968726,"388","9","0.286696054804758",0.515848613595707,0.0116148807113448,"ENSG00000243364","EFNA4","ephrin A4"
"ENSG00000159363.19","ENSG00000159363.19",-0.586382553192852,0.556336165519806,0.0151608064437657,"96","301","1.79747437246986",0.566552996422182,0.0303795474980549,"ENSG00000159363","ATP13A2","ATPase cation transporting 13A2"
"ENSG00000103653.16","ENSG00000103653.16",0.69854787396176,2.01083060687204,0.0219152882382089,"112","285","0.497306932062047",0.550480769230769,0.0275327434102844,"ENSG00000103653","CSK","C-terminal Src kinase"
"ENSG00000178585.15","ENSG00000178585.15",-0.811299591791605,0.444280307837992,0.00403922108722045,"48","349","2.25083124855638",0.571752012522361,0.0282208770635032,"ENSG00000178585","CTNNBIP1","catenin beta interacting protein 1"
"ENSG00000107562.16","ENSG00000107562.16",-0.551100162603695,0.576315420804728,0.0201726855422021,"99","298","1.73516092733328",0.548524150268336,0.0289442308328338,"ENSG00000107562","CXCL12","C-X-C motif chemokine ligand 12"
"ENSG00000160877.6","ENSG00000160877.6",1.90048932325674,6.68916680647861,0.00864548027075137,"394","3","0.149495449722001",0.511767665474061,0.00888708567259881,"ENSG00000160877","NACC1","nucleus accumbens associated 1"
"ENSG00000158856.18","ENSG00000158856.18",-0.869549980534334,0.41914012802885,0.00157550945709899,"250","147","2.38583693883676",0.586035330948122,0.0269427006575003,"ENSG00000158856","DMTN","dematin actin binding protein"
"ENSG00000187398.12","ENSG00000187398.12",-0.661912417606204,0.515863843448422,0.0186562293746568,"52","345","1.93849600568097",0.558782423971377,0.0269006946017727,"ENSG00000187398","LUZP2","leucine zipper protein 2"
"ENSG00000183307.4","ENSG00000183307.4",-0.583412848906626,0.557990775049619,0.0106138856754649,"155","242","1.79214432337358",0.584693649373882,0.0314349151256846,"ENSG00000183307","TMEM121B","transmembrane protein 121B"
"ENSG00000287024.1","ENSG00000287024.1",-1.66126510748868,0.189898585948189,0.00143454602752283,"7","390","5.26596864851241",0.522892441860465,0.0134300396117041,"ENSG00000287024","LOC105373334","uncharacterized LOC105373334"
"ENSG00000278683.1","ENSG00000278683.1",-0.648286570479465,0.522941032165481,0.00864497360129947,"221","176","1.91226149506577",0.580948121645796,0.0286283177011094,"ENSG00000278683",NA,NA
"ENSG00000261183.5","ENSG00000261183.5",-1.28091680456499,0.27778251140063,0.00278782197654628,"13","384","3.59993865329325",0.538070214669052,0.0191054454270274,"ENSG00000261183","SPINT1-AS1","SPINT1 antisense RNA 1"
"ENSG00000176153.12","ENSG00000176153.12",-0.505004683744937,0.603502748767477,0.0429313537334606,"228","169","1.65699328137657",0.534995527728086,0.0311986250562367,"ENSG00000176153","GPX2","glutathione peroxidase 2"
"ENSG00000132581.10","ENSG00000132581.10",-0.619810399595996,0.538046441747083,0.00670599564142977,"154","243","1.85857562174915",0.566804561717352,0.0315892066011706,"ENSG00000132581","SDF2","stromal cell derived factor 2"
"ENSG00000142102.16","ENSG00000142102.16",1.24215508430985,3.46306863349468,2.78268002874735e-05,"142","255","0.288761242075319",0.618347495527728,0.0260438312369108,"ENSG00000142102","PGGHG","protein-glucosylgalactosylhydroxylysine glucosidase"
"ENSG00000146830.11","ENSG00000146830.11",0.821547453711297,2.27401605081948,0.00900273647750249,"106","291","0.43975063396744",0.581479203935599,0.0229307904896805,"ENSG00000146830","GIGYF1","GRB10 interacting GYF protein 1"
"ENSG00000072210.19","ENSG00000072210.19",-0.754747264773564,0.47012941798193,0.000945287449922861,"139","258","2.12707386892014",0.612365831842576,0.0310331316929186,"ENSG00000072210","ALDH3A2","aldehyde dehydrogenase 3 family member A2"
"ENSG00000270761.1","ENSG00000270761.1",-1.06430072040411,0.344969000226416,0.0217969120104574,"11","386","2.8988111956253",0.517749329159213,0.0139554628554468,"ENSG00000270761",NA,NA
"ENSG00000169925.17","ENSG00000169925.17",0.924562717155696,2.5207657317083,0.0465349974779677,"381","16","0.396704853378941",0.517525715563506,0.0159206350405132,"ENSG00000169925","BRD3","bromodomain containing 3"
"ENSG00000090432.7","ENSG00000090432.7",-0.748913645307378,0.47287998919878,0.0142528595642899,"35","362","2.11470145246438",0.53116614490161,0.0218917125879118,"ENSG00000090432","MUL1","mitochondrial E3 ubiquitin protein ligase 1"
"ENSG00000174109.5","ENSG00000174109.5",0.765263997117001,2.14956177786769,0.0149625994054354,"100","297","0.465211100372269",0.54729427549195,0.026211610080773,"ENSG00000174109","UQCC4","ubiquinol-cytochrome c reductase complex assembly factor 4"
"ENSG00000105722.10","ENSG00000105722.10",0.481245585310329,1.61808861490513,0.0376451593177875,"266","131","0.618013124119677",0.558195438282648,0.0311144901385951,"ENSG00000105722","ERF","ETS2 repressor factor"
"ENSG00000101276.18","ENSG00000101276.18",-0.546639068905547,0.578892161163328,0.0358520749737557,"75","322","1.72743745223709",0.551263416815742,0.0283345944484266,"ENSG00000101276","SLC52A3","solute carrier family 52 member 3"
"ENSG00000135457.10","ENSG00000135457.10",1.13453289588008,3.10972064028026,0.0282640488031839,"392","5","0.321572294001907",0.516435599284436,0.0115857266014702,"ENSG00000135457","TFCP2","transcription factor CP2"
"ENSG00000100603.14","ENSG00000100603.14",2.4220317006848,11.2687307610521,0.0171361819121383,"396","1","0.0887411387497409",0.507463103756708,0.00740670272175308,"ENSG00000100603","SNW1","SNW domain containing 1"
"ENSG00000274685.1","ENSG00000274685.1",-0.585324096243771,0.556925335150564,0.0117602965853955,"177","220","1.7955728297576",0.575413685152057,0.0309487051122469,"ENSG00000274685",NA,NA
"ENSG00000115091.12","ENSG00000115091.12",0.739729846954005,2.09536936760751,0.0192466814513204,"359","38","0.47724282671069",0.549418604651163,0.0252806534886217,"ENSG00000115091","ACTR3","actin related protein 3"
"ENSG00000132109.10","ENSG00000132109.10",0.837217438533359,2.30993050238466,0.0198154599590614,"361","36","0.432913457338932",0.535470706618962,0.0213942046478717,"ENSG00000132109","TRIM21","tripartite motif containing 21"
"ENSG00000090060.18","ENSG00000090060.18",2.4370617588183,11.4393796584142,0.000811085432980825,"395","2","0.0874173276751463",0.514590787119857,0.0102265605366555,"ENSG00000090060","PAPOLA","poly(A) polymerase alpha"
"ENSG00000172936.16","ENSG00000172936.16",1.24988512261866,3.48994201903273,0.00366446140764654,"379","18","0.286537711671542",0.542486583184258,0.0212727581011844,"ENSG00000172936","MYD88","MYD88 innate immune signal transduction adaptor"
"ENSG00000139146.14","ENSG00000139146.14",1.45172052740996,4.27045563403114,0.00484612139622612,"391","6","0.234167050473731",0.519174865831843,0.0126723013690393,"ENSG00000139146","SINHCAF","SIN3-HDAC complex associated factor"
"ENSG00000271824.2","ENSG00000271824.2",-0.688984858758929,0.502085498146786,0.00573998540791611,"78","319","1.99169265730843",0.570019007155635,0.0289919293467913,"ENSG00000271824","SMIM32","small integral membrane protein 32"
"ENSG00000164597.15","ENSG00000164597.15",-0.779880474773216,0.458460805662273,0.0279550304193932,"314","83","2.18121154011289",0.567307692307692,0.0191563270310154,"ENSG00000164597","COG5","component of oligomeric golgi complex 5"
"ENSG00000130755.13","ENSG00000130755.13",0.735498313785648,2.08652147590456,0.00147607056388133,"226","171","0.479266574319095",0.60669163685152,0.0307576541575366,"ENSG00000130755","GMFG","glia maturation factor gamma"
"ENSG00000197345.13","ENSG00000197345.13",2.20863900904398,9.10331842414723,0.0293430200438589,"396","1","0.109850051751175",0.506456842576029,0.00642407468117587,"ENSG00000197345","MRPL21","mitochondrial ribosomal protein L21"
