"","ID","Beta","HR","pvalue","GP1","GP2","Hr-Inv-lst","Concordance","Std_Error","ENSEMBL_clean","Gene_Symbol","Gene_Name"
"ENSG00000142515.15","ENSG00000142515.15",-1.87159145032671,0.153878576735275,0.0258257869814494,"16","381","6.49863042157162",0.677564102564103,0.101579251112905,"ENSG00000142515","KLK3","kallikrein related peptidase 3"
"ENSG00000188257.12","ENSG00000188257.12",-1.44456000591421,0.23584982625825,0.0411544927179003,"72","325","4.23998616350484",0.588141025641026,0.100002837519191,"ENSG00000188257","PLA2G2A","phospholipase A2 group IIA"
"ENSG00000126709.15","ENSG00000126709.15",-1.6306832870156,0.195795743720434,0.0422401733026338,"162","235","5.10736332158398",0.701282051282051,0.0817055207079684,"ENSG00000126709","IFI6","interferon alpha inducible protein 6"
"ENSG00000210196.2","ENSG00000210196.2",1.78904457763175,5.98373274233441,0.029222305079345,"248","149","0.167119763375306",0.775961538461538,0.0403159074056021,"ENSG00000210196",NA,NA
"ENSG00000100285.10","ENSG00000100285.10",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000100285","NEFH","neurofilament heavy chain"
"ENSG00000197958.13","ENSG00000197958.13",2.21819602233957,9.19073601955444,0.00729816827056273,"378","19","0.108805214062549",0.606410256410256,0.0972449720943437,"ENSG00000197958","RPL12","ribosomal protein L12"
"ENSG00000107018.8","ENSG00000107018.8",-2.53498604083026,0.0792628257002472,0.0028018090090075,"16","381","12.6162547343664",0.578205128205128,0.0720921807178741,"ENSG00000107018","RLN1","relaxin 1"
"ENSG00000169710.9","ENSG00000169710.9",2.2644121671749,9.62546477360634,0.0375838084678231,"393","4","0.103891087185947",0.512179487179487,0.0185379241114469,"ENSG00000169710","FASN","fatty acid synthase"
"ENSG00000049089.15","ENSG00000049089.15",-2.29218135989782,0.101045804009585,0.0352516005027161,"4","393","9.89650198542775",0.6125,0.0984450386764024,"ENSG00000049089","COL9A2","collagen type IX alpha 2 chain"
"ENSG00000187244.12","ENSG00000187244.12",-2.63750192010035,0.07153975855655,0.0183796382396867,"8","389","13.9782411931057",0.610576923076923,0.0980318472852035,"ENSG00000187244","BCAM","basal cell adhesion molecule (Lutheran blood group)"
"ENSG00000197956.10","ENSG00000197956.10",-3.94962011075385,0.0192620178190843,0.000458744932522178,"3","394","51.9156408945497",0.616025641025641,0.0979090680278549,"ENSG00000197956","S100A6","S100 calcium binding protein A6"
"ENSG00000131469.15","ENSG00000131469.15",2.30429032629697,10.0170668804,0.0355801626101344,"389","8","0.099829621978132",0.608974358974359,0.098425142513998,"ENSG00000131469","RPL27","ribosomal protein L27"
"ENSG00000196126.11","ENSG00000196126.11",-2.30123726216369,0.100134873956255,0.033197339032414,"6","391","9.98653077085671",0.61025641025641,0.0983783816651753,"ENSG00000196126","HLA-DRB1","major histocompatibility complex, class II, DR beta 1"
"ENSG00000102265.12","ENSG00000102265.12",-2.33005331265134,0.0972905601335581,0.00804538761018051,"6","391","10.2784894919633",0.612179487179487,0.0980395452676746,"ENSG00000102265","TIMP1","TIMP metallopeptidase inhibitor 1"
"ENSG00000122176.12","ENSG00000122176.12",-2.87999211144011,0.0561352056583189,0.00800156113116285,"3","394","17.8141326512056",0.614102564102564,0.0983886001557721,"ENSG00000122176","FMOD","fibromodulin"
"ENSG00000152583.12","ENSG00000152583.12",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000152583","SPARCL1","SPARC like 1"
"ENSG00000189058.9","ENSG00000189058.9",-2.74891338234546,0.0639973641040106,0.0140552935662145,"5","392","15.6256435557997",0.611538461538462,0.0984701763491365,"ENSG00000189058","APOD","apolipoprotein D"
"ENSG00000197903.8","ENSG00000197903.8",2.32146384318367,10.1905808052723,0.0025156034376523,"358","39","0.0981298337267122",0.676923076923077,0.100711025128424,"ENSG00000197903","H2BC12","H2B clustered histone 12"
"ENSG00000205364.4","ENSG00000205364.4",-1.63829540199342,0.194310982263973,0.0453513351981773,"26","371","5.1463895058772",0.624038461538462,0.0991159305897316,"ENSG00000205364","MT1M","metallothionein 1M"
"ENSG00000159176.14","ENSG00000159176.14",-3.41500586246755,0.0328762139652109,0.00227057419788114,"3","394","30.417127746467",0.61474358974359,0.0982742054644451,"ENSG00000159176","CSRP1","cysteine and glycine rich protein 1"
"ENSG00000069535.14","ENSG00000069535.14",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000069535","MAOB","monoamine oxidase B"
"ENSG00000084207.18","ENSG00000084207.18",-2.80054772650912,0.0607767644618727,0.00994978703334718,"5","392","16.4536564072497",0.613461538461539,0.0978536022631027,"ENSG00000084207","GSTP1","glutathione S-transferase pi 1"
"ENSG00000116574.6","ENSG00000116574.6",2.18826209728762,8.9196980693158,0.0437970690764764,"389","8","0.112111418147667",0.501282051282051,0.00727181136613928,"ENSG00000116574","RHOU","ras homolog family member U"
"ENSG00000187514.17","ENSG00000187514.17",2.53676003689366,12.6386557844125,0.00259818682729294,"383","14","0.0791223384082761",0.639423076923077,0.0986955768601794,"ENSG00000187514","PTMA","prothymosin alpha"
"ENSG00000184557.4","ENSG00000184557.4",-1.85279834664916,0.156797777284289,0.0120134643968962,"38","359","6.37764142655485",0.683974358974359,0.10108746829301,"ENSG00000184557","SOCS3","suppressor of cytokine signaling 3"
"ENSG00000158710.15","ENSG00000158710.15",2.40318418807198,11.0583321890372,0.0265084665333512,"390","7","0.090429549673988",0.568589743589744,0.0697769921430407,"ENSG00000158710","TAGLN2","transgelin 2"
"ENSG00000131981.16","ENSG00000131981.16",-2.25476827254063,0.104897848632079,0.00957912493129591,"6","391","9.53308397684511",0.611217948717949,0.0983074749825802,"ENSG00000131981","LGALS3","galectin 3"
"ENSG00000137198.10","ENSG00000137198.10",-3.02853834801286,0.0483863104111052,0.00680259411916368,"5","392","20.6670025365375",0.613141025641026,0.0983720539555394,"ENSG00000137198","GMPR","guanosine monophosphate reductase"
"ENSG00000169813.16","ENSG00000169813.16",1.69454149742447,5.4441492364318,0.0125702064773099,"325","72","0.18368342904858",0.619871794871795,0.0974665499899917,"ENSG00000169813","HNRNPF","heterogeneous nuclear ribonucleoprotein F"
"ENSG00000143819.12","ENSG00000143819.12",-1.95926121660944,0.140962523232636,0.00754405567232515,"28","369","7.09408413716929",0.666666666666667,0.102497195947741,"ENSG00000143819","EPHX1","epoxide hydrolase 1"
"ENSG00000116288.13","ENSG00000116288.13",-2.28798165397704,0.101471059018907,0.0379541357878046,"7","390","9.85502674032081",0.608333333333333,0.0986425436171476,"ENSG00000116288","PARK7","Parkinsonism associated deglycase"
"ENSG00000160932.11","ENSG00000160932.11",-1.40479115294928,0.245418305990482,0.0472483875358953,"129","268","4.0746756684026",0.558653846153846,0.0983094682567269,"ENSG00000160932","LY6E","lymphocyte antigen 6 family member E"
"ENSG00000086061.16","ENSG00000086061.16",2.25082703032602,9.49558572722198,0.0400569606848521,"389","8","0.105312092242314",0.579487179487179,0.0799628317907645,"ENSG00000086061","DNAJA1","DnaJ heat shock protein family (Hsp40) member A1"
"ENSG00000135486.19","ENSG00000135486.19",1.65238113956019,5.21939314589248,0.0442176780582146,"376","21","0.191593154998675",0.516666666666667,0.0375002161096361,"ENSG00000135486","HNRNPA1","heterogeneous nuclear ribonucleoprotein A1"
"ENSG00000132475.10","ENSG00000132475.10",2.52728695225575,12.5194940342531,0.000685945439717527,"361","36","0.0798754324467119",0.688141025641026,0.100439806742179,"ENSG00000132475","H3-3B","H3.3 histone B"
"ENSG00000102144.15","ENSG00000102144.15",2.39542401667467,10.9728497440749,0.00415885476128637,"387","10","0.0911340283812763",0.681730769230769,0.102570567330793,"ENSG00000102144","PGK1","phosphoglycerate kinase 1"
"ENSG00000115648.14","ENSG00000115648.14",-1.64363125810062,0.193276928058197,0.0451253746110596,"32","365","5.17392329258716",0.592948717948718,0.0972935185972829,"ENSG00000115648","MLPH","melanophilin"
"ENSG00000132744.8","ENSG00000132744.8",1.62016327349088,5.05391541961647,0.0477261306042028,"376","21","0.197866390109846",0.555769230769231,0.0701213974801673,"ENSG00000132744","ACY3","aminoacylase 3"
"ENSG00000232216.1","ENSG00000232216.1",-1.6506670308577,0.191921848120386,0.0240073826446898,"47","350","5.2104542020288",0.641666666666667,0.100728175957089,"ENSG00000232216","IGHV3-43","immunoglobulin heavy variable 3-43"
"ENSG00000144381.18","ENSG00000144381.18",3.10269655273203,22.25789000526,0.000200233889116898,"392","5","0.0449278884819576",0.620192307692308,0.0975913916874066,"ENSG00000144381","HSPD1","heat shock protein family D (Hsp60) member 1"
"ENSG00000110958.16","ENSG00000110958.16",2.76093776139314,15.8146663803298,0.0150432524550258,"396","1","0.0632324436033501",0.505769230769231,0.00663682236257703,"ENSG00000110958","PTGES3","prostaglandin E synthase 3"
"ENSG00000170017.12","ENSG00000170017.12",1.67601785446345,5.3442320320535,0.0220739519694735,"362","35","0.187117624010751",0.556730769230769,0.0719295804006893,"ENSG00000170017","ALCAM","activated leukocyte cell adhesion molecule"
"ENSG00000013306.16","ENSG00000013306.16",2.13869682689336,8.48836860434065,0.0107464987581353,"378","19","0.117808267596748",0.671794871794872,0.102872862727589,"ENSG00000013306","SLC25A39","solute carrier family 25 member 39"
"ENSG00000109182.12","ENSG00000109182.12",-2.52538089895116,0.0800278244662017,0.0198571485417115,"7","390","12.4956539387414",0.611538461538462,0.0976831452646139,"ENSG00000109182","CWH43","cell wall biogenesis 43 C-terminal homolog"
"ENSG00000071967.12","ENSG00000071967.12",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000071967","CYBRD1","cytochrome b reductase 1"
"ENSG00000162522.11","ENSG00000162522.11",-1.6935804758948,0.183860037627271,0.0206362212165788,"32","365","5.43891980500539",0.669230769230769,0.104542248920256,"ENSG00000162522","NHSL3","NHS like 3"
"ENSG00000170540.15","ENSG00000170540.15",3.10269655273203,22.25789000526,0.000200233889116898,"390","7","0.0449278884819576",0.620192307692308,0.0975913916874066,"ENSG00000170540","ARL6IP1","ARL6 interacting reticulophagy regulator 1"
"ENSG00000079308.19","ENSG00000079308.19",-3.41500586246757,0.0328762139652104,0.00227057419788112,"3","394","30.4171277464674",0.61474358974359,0.0982742054644451,"ENSG00000079308","TNS1","tensin 1"
"ENSG00000004776.13","ENSG00000004776.13",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000004776","HSPB6","heat shock protein family B (small) member 6"
"ENSG00000149131.17","ENSG00000149131.17",-3.41500586246757,0.0328762139652104,0.00227057419788112,"3","394","30.4171277464674",0.61474358974359,0.0982742054644451,"ENSG00000149131","SERPING1","serpin family G member 1"
"ENSG00000213088.12","ENSG00000213088.12",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000213088","ACKR1","atypical chemokine receptor 1 (Duffy blood group)"
"ENSG00000163584.18","ENSG00000163584.18",2.14908719832156,8.57702569941749,0.00873488512528077,"384","13","0.116590533250695",0.528846153846154,0.0375435856406465,"ENSG00000163584","RPL22L1","ribosomal protein L22 like 1"
"ENSG00000128185.10","ENSG00000128185.10",-3.20610538720034,0.0405140931170868,0.000140954456722844,"7","390","24.6827689591859",0.686217948717949,0.102567631428356,"ENSG00000128185","DGCR6L","DiGeorge syndrome critical region gene 6 like"
"ENSG00000163346.17","ENSG00000163346.17",-3.35288087570914,0.0349834258879675,0.0027580667629368,"4","393","28.5849648688623",0.614423076923077,0.0980066756944276,"ENSG00000163346","PBXIP1","PBX homeobox interacting protein 1"
"ENSG00000165140.11","ENSG00000165140.11",-3.11109833452984,0.044551995463044,0.00542548716706837,"4","393","22.4456837366466",0.613461538461539,0.0982868076727431,"ENSG00000165140","FBP1","fructose-bisphosphatase 1"
"ENSG00000100348.10","ENSG00000100348.10",-2.88817283335501,0.0556778524415978,0.000655087631249475,"12","385","17.9604628438019",0.682371794871795,0.102257523257728,"ENSG00000100348","TXN2","thioredoxin 2"
"ENSG00000162430.17","ENSG00000162430.17",-1.86261931963054,0.155265407547525,0.0101368180221336,"21","376","6.44058464660849",0.687820512820513,0.103572763950427,"ENSG00000162430","SELENON","selenoprotein N"
"ENSG00000102547.19","ENSG00000102547.19",-1.53884806561315,0.214628196681039,0.0351662292105595,"111","286","4.65922006271202",0.600641025641026,0.0991102536862071,"ENSG00000102547","CAB39L","calcium binding protein 39 like"
"ENSG00000002726.21","ENSG00000002726.21",-1.72971122295626,0.177335613030469,0.0320517370129108,"142","255","5.63902525223844",0.647435897435897,0.0957603197663945,"ENSG00000002726","AOC1","amine oxidase copper containing 1"
"ENSG00000198856.13","ENSG00000198856.13",1.52769623130598,4.60754985684836,0.0364889390589197,"344","53","0.217035090464331",0.606410256410256,0.097408747752729,"ENSG00000198856","OSTC","oligosaccharyltransferase complex non-catalytic subunit"
"ENSG00000223865.11","ENSG00000223865.11",-2.5531332867142,0.0778373966372681,0.0184196973285324,"7","390","12.8472950432826",0.611858974358974,0.0979506110267938,"ENSG00000223865","HLA-DPB1","major histocompatibility complex, class II, DP beta 1"
"ENSG00000147677.11","ENSG00000147677.11",2.14789312431655,8.56679020817262,0.0103416366937209,"382","15","0.116729834126907",0.634935897435897,0.0991252500676044,"ENSG00000147677","EIF3H","eukaryotic translation initiation factor 3 subunit H"
"ENSG00000132646.11","ENSG00000132646.11",2.44034148115828,11.476959239045,0.00292997321365138,"384","13","0.0871310927547751",0.612179487179487,0.0976851220127793,"ENSG00000132646","PCNA","proliferating cell nuclear antigen"
"ENSG00000073756.12","ENSG00000073756.12",-3.41500586246755,0.0328762139652109,0.00227057419788115,"3","394","30.4171277464669",0.61474358974359,0.0982742054644451,"ENSG00000073756","PTGS2","prostaglandin-endoperoxide synthase 2"
"ENSG00000137077.8","ENSG00000137077.8",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000137077","CCL21","C-C motif chemokine ligand 21"
"ENSG00000166197.17","ENSG00000166197.17",1.9178886841789,6.80657246380396,0.0191078277409779,"378","19","0.146916822720658",0.573076923076923,0.0794761797190054,"ENSG00000166197","NOLC1","nucleolar and coiled-body phosphoprotein 1"
"ENSG00000083307.12","ENSG00000083307.12",2.98350515894184,19.756946656381,0.00766849823372648,"391","6","0.0506151085687639",0.612820512820513,0.0981045587640921,"ENSG00000083307","GRHL2","grainyhead like transcription factor 2"
"ENSG00000100116.17","ENSG00000100116.17",-1.62140004935986,0.197621825000563,0.0479823791584541,"31","366","5.06016984711658",0.592307692307692,0.0971020796084342,"ENSG00000100116","GCAT","glycine C-acetyltransferase"
"ENSG00000164032.12","ENSG00000164032.12",2.71310131283402,15.0759583515392,0.0161794467538001,"395","2","0.0663307749120908",0.615384615384615,0.0983369292481965,"ENSG00000164032","H2AZ1","H2A.Z variant histone 1"
"ENSG00000078808.19","ENSG00000078808.19",-2.73958031091639,0.0645974520503562,0.0143708329307102,"8","389","15.4804867414966",0.611217948717949,0.097849816280861,"ENSG00000078808","SDF4","stromal cell derived factor 4"
"ENSG00000112655.16","ENSG00000112655.16",-1.70574601192771,0.181636832375815,0.0119955167575195,"36","361","5.50549129777245",0.668269230769231,0.10204001099139,"ENSG00000112655","PTK7","protein tyrosine kinase 7 (inactive)"
"ENSG00000084628.10","ENSG00000084628.10",-2.19401506049718,0.111468296983648,0.0466789839525018,"10","387","8.97116065338914",0.578205128205128,0.0799493805313284,"ENSG00000084628","NKAIN1","sodium/potassium transporting ATPase interacting 1"
"ENSG00000133116.8","ENSG00000133116.8",-1.66565958580544,0.189065911654432,0.0196970410640429,"29","368","5.28916075483648",0.557051282051282,0.0657966386304833,"ENSG00000133116","KL","klotho"
"ENSG00000164104.12","ENSG00000164104.12",3.10269655273203,22.25789000526,0.000200233889116898,"391","6","0.0449278884819576",0.620192307692308,0.0975913916874066,"ENSG00000164104","HMGB2","high mobility group box 2"
"ENSG00000198715.13","ENSG00000198715.13",-1.78024221335442,0.168597305803636,0.0118370346725215,"58","339","5.93129288296392",0.669551282051282,0.101090980307044,"ENSG00000198715","GLMP","glycosylated lysosomal membrane protein"
"ENSG00000108561.8","ENSG00000108561.8",1.68613443528747,5.39857179017521,0.0454834116829093,"363","34","0.185234176531631",0.576923076923077,0.0770814949433347,"ENSG00000108561","C1QBP","complement C1q binding protein"
"ENSG00000048828.17","ENSG00000048828.17",2.63436283730803,13.934431134385,0.0164935574163663,"390","7","0.0717646806213976",0.611217948717949,0.0981794469645592,"ENSG00000048828","FAM120A","family with sequence similarity 120 member A"
"ENSG00000142634.13","ENSG00000142634.13",-1.74488648557215,0.174664814818049,0.0193759053358106,"21","376","5.72525153988064",0.628205128205128,0.0988390789431129,"ENSG00000142634","EFHD2","EF-hand domain family member D2"
"ENSG00000165732.13","ENSG00000165732.13",2.42082284283027,11.2551166977526,0.0253943299496942,"391","6","0.0888484790388429",0.582051282051282,0.0797190748222905,"ENSG00000165732","DDX21","DExD-box helicase 21"
"ENSG00000160014.17","ENSG00000160014.17",1.39860074513098,4.04952967656202,0.0374038467618392,"330","67","0.246942257464571",0.628205128205128,0.103044656071827,"ENSG00000160014","CALM3","calmodulin 3"
"ENSG00000197977.4","ENSG00000197977.4",-1.44321044512708,0.236168334810404,0.0430197286636296,"135","262","4.23426790387797",0.675320512820513,0.0929998332688554,"ENSG00000197977","ELOVL2","ELOVL fatty acid elongase 2"
"ENSG00000078898.7","ENSG00000078898.7",-4.05046994630515,0.017414188982465,0.000298769712958059,"3","394","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000078898","BPIFB2","BPI fold containing family B member 2"
"ENSG00000248408.1","ENSG00000248408.1",-1.49197874101132,0.22492714234607,0.0290745757720703,"78","319","4.44588407414795",0.655769230769231,0.101246236791688,"ENSG00000248408",NA,NA
"ENSG00000175063.17","ENSG00000175063.17",3.94962011075386,51.91564089455,0.000458744932522162,"394","3","0.0192620178190842",0.616025641025641,0.0979090680278549,"ENSG00000175063","UBE2C","ubiquitin conjugating enzyme E2 C"
"ENSG00000166311.10","ENSG00000166311.10",-2.45607736025205,0.085770739660319,0.023279762823043,"5","392","11.6589877149286",0.611217948717949,0.0984975336052427,"ENSG00000166311","SMPD1","sphingomyelin phosphodiesterase 1"
"ENSG00000026508.20","ENSG00000026508.20",-3.13292479440368,0.0435901184920854,0.00428782927774367,"4","393","22.9409791620908",0.614102564102564,0.0980698177420016,"ENSG00000026508","CD44","CD44 molecule (IN blood group)"
"ENSG00000087077.14","ENSG00000087077.14",-1.67464684508012,0.187374339968839,0.0194296804619985,"24","373","5.33691006018383",0.621474358974359,0.0999372070159143,"ENSG00000087077","TRIP6","thyroid hormone receptor interactor 6"
"ENSG00000151552.12","ENSG00000151552.12",-1.94794991325649,0.142566044957727,0.0179989858006759,"21","376","7.01429292154745",0.604807692307692,0.0971453629739722,"ENSG00000151552","QDPR","quinoid dihydropteridine reductase"
"ENSG00000080546.13","ENSG00000080546.13",-2.81001549438615,0.0602040595602,0.00821248822931674,"118","279","16.6101755812674",0.83974358974359,0.0161560267183981,"ENSG00000080546","SESN1","sestrin 1"
"ENSG00000074527.13","ENSG00000074527.13",-2.81859076709775,0.0596900005792217,0.0102236298388822,"5","392","16.7532248332412",0.6125,0.0981671508409632,"ENSG00000074527","NTN4","netrin 4"
"ENSG00000197253.13","ENSG00000197253.13",-1.75302987363169,0.173248227190405,0.0147064272575269,"21","376","5.77206483562437",0.676602564102564,0.105210311418426,"ENSG00000197253","TPSB2","tryptase beta 2"
"ENSG00000220205.9","ENSG00000220205.9",-2.23936265136264,0.106526377188978,0.0395111667624039,"5","392","9.38734636798919",0.610576923076923,0.0986124029672866,"ENSG00000220205","VAMP2","vesicle associated membrane protein 2"
"ENSG00000116560.11","ENSG00000116560.11",1.95085752843374,7.03471746507071,0.0201894216737547,"374","23","0.142152119820771",0.679807692307692,0.10393937357365,"ENSG00000116560","SFPQ","splicing factor proline and glutamine rich"
"ENSG00000159921.19","ENSG00000159921.19",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000159921","GNE","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"
"ENSG00000134291.12","ENSG00000134291.12",3.35288087570913,28.5849648688622,0.00275806676293695,"393","4","0.0349834258879677",0.614423076923077,0.0980066756944276,"ENSG00000134291","TMEM106C","transmembrane protein 106C"
"ENSG00000138085.17","ENSG00000138085.17",-2.13225331804902,0.118569817101545,0.0445708247318395,"188","209","8.43384956176141",0.72724358974359,0.0395349597892738,"ENSG00000138085","ATRAID","all-trans retinoic acid induced differentiation factor"
"ENSG00000088826.18","ENSG00000088826.18",-3.41037234832013,0.0330288998306176,9.54019679492898e-05,"7","390","30.2765155705552",0.686217948717949,0.102308906964685,"ENSG00000088826","SMOX","spermine oxidase"
"ENSG00000163520.14","ENSG00000163520.14",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000163520","FBLN2","fibulin 2"
"ENSG00000122359.18","ENSG00000122359.18",-2.19055800766573,0.111854315634339,0.0434559649609547,"8","389","8.9402004234605",0.608653846153846,0.0985091330644645,"ENSG00000122359","ANXA11","annexin A11"
"ENSG00000018625.15","ENSG00000018625.15",-3.94962011075386,0.0192620178190843,0.000458744932522174,"3","394","51.9156408945498",0.616025641025641,0.0979090680278549,"ENSG00000018625","ATP1A2","ATPase Na+/K+ transporting subunit alpha 2"
"ENSG00000154518.10","ENSG00000154518.10",3.69243522069134,40.1424838325969,0.000814387331969472,"395","2","0.0249112636918588",0.616025641025641,0.0982403097546777,"ENSG00000154518","ATP5MC3","ATP synthase membrane subunit c locus 3"
"ENSG00000110799.14","ENSG00000110799.14",-1.60341551881374,0.201208112938458,0.0247569895198122,"33","364","4.96997852321124",0.545512820512821,0.0707280871069722,"ENSG00000110799","VWF","von Willebrand factor"
"ENSG00000196177.13","ENSG00000196177.13",1.85885370676354,6.41637750416019,0.0227330170990065,"243","154","0.15585117916638",0.654487179487179,0.101120663630881,"ENSG00000196177","ACADSB","acyl-CoA dehydrogenase short/branched chain"
"ENSG00000170144.21","ENSG00000170144.21",3.30781582349069,27.3253767987203,0.00373576284479737,"391","6","0.0365960186886364",0.613782051282051,0.0974879754449761,"ENSG00000170144","HNRNPA3","heterogeneous nuclear ribonucleoprotein A3"
"ENSG00000172893.16","ENSG00000172893.16",3.54393286917826,34.6027399826488,0.00157604952888666,"394","3","0.0288994455497293",0.615064102564103,0.0981891284073252,"ENSG00000172893","DHCR7","7-dehydrocholesterol reductase"
"ENSG00000166006.14","ENSG00000166006.14",-3.94962011075385,0.0192620178190843,0.000458744932522178,"3","394","51.9156408945497",0.616025641025641,0.0979090680278549,"ENSG00000166006","KCNC2","potassium voltage-gated channel subfamily C member 2"
"ENSG00000064666.15","ENSG00000064666.15",-3.94962011075386,0.0192620178190843,0.000458744932522174,"3","394","51.9156408945498",0.616025641025641,0.0979090680278549,"ENSG00000064666","CNN2","calponin 2"
"ENSG00000172987.13","ENSG00000172987.13",-3.17445780280304,0.041816770875384,0.00478183374263884,"7","390","23.9138503300517",0.613461538461539,0.0975682859051477,"ENSG00000172987","HPSE2","heparanase 2 (inactive)"
"ENSG00000099783.12","ENSG00000099783.12",4.95766853444662,142.261730623521,0.000907570234916693,"391","6","0.00702929730727362",0.5875,0.0801136998088721,"ENSG00000099783","HNRNPM","heterogeneous nuclear ribonucleoprotein M"
"ENSG00000163751.4","ENSG00000163751.4",-2.87999211144011,0.0561352056583189,0.00800156113116285,"3","394","17.8141326512056",0.614102564102564,0.0983886001557721,"ENSG00000163751","CPA3","carboxypeptidase A3"
"ENSG00000105767.3","ENSG00000105767.3",-1.68494752270319,0.185454163833817,0.039606670220656,"28","369","5.39216795852631",0.595512820512821,0.0979482870491492,"ENSG00000105767","CADM4","cell adhesion molecule 4"
"ENSG00000184900.16","ENSG00000184900.16",2.63750192010034,13.9782411931056,0.0183796382396871,"389","8","0.0715397585565503",0.610576923076923,0.0980318472852035,"ENSG00000184900","SUMO3","small ubiquitin like modifier 3"
"ENSG00000100003.18","ENSG00000100003.18",-3.86855944861431,0.0208884386311116,0.00066953065538118,"4","393","47.8733723309785",0.615705128205128,0.097641504531008,"ENSG00000100003","SEC14L2","SEC14 like lipid binding 2"
"ENSG00000169045.17","ENSG00000169045.17",1.66394134828915,5.2800805236288,0.0296250252990125,"345","52","0.189391051050247",0.712179487179487,0.098185745396278,"ENSG00000169045","HNRNPH1","heterogeneous nuclear ribonucleoprotein H1"
"ENSG00000075461.6","ENSG00000075461.6",-1.63814327304397,0.194340544838176,0.0224703656933065,"35","362","5.14560665059718",0.614102564102564,0.0986873668917839,"ENSG00000075461","CACNG4","calcium voltage-gated channel auxiliary subunit gamma 4"
"ENSG00000178695.6","ENSG00000178695.6",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000178695","KCTD12","potassium channel tetramerization domain containing 12"
"ENSG00000075240.17","ENSG00000075240.17",2.98105806917656,19.7086587409533,0.00678596352875991,"391","6","0.0507391199545236",0.584294871794872,0.0800407584641072,"ENSG00000075240","GRAMD4","GRAM domain containing 4"
"ENSG00000168734.14","ENSG00000168734.14",-1.66731932991153,0.188752370892594,0.0442757537611215,"20","377","5.29794669741676",0.59775641025641,0.0974300193442048,"ENSG00000168734","PKIG","cAMP-dependent protein kinase inhibitor gamma"
"ENSG00000167900.12","ENSG00000167900.12",4.05046994630515,57.4244371074033,0.000298769712958075,"395","2","0.0174141889824651",0.616346153846154,0.0981766316948147,"ENSG00000167900","TK1","thymidine kinase 1"
"ENSG00000148229.13","ENSG00000148229.13",3.17064114779039,23.8227533667417,0.000157388780334822,"390","7","0.0419766760208362",0.620512820512821,0.0971485209794506,"ENSG00000148229","POLE3","DNA polymerase epsilon 3, accessory subunit"
"ENSG00000205581.11","ENSG00000205581.11",3.54393286917826,34.6027399826488,0.00157604952888666,"394","3","0.0288994455497293",0.615064102564103,0.0981891284073252,"ENSG00000205581","HMGN1","high mobility group nucleosome binding domain 1"
"ENSG00000124570.21","ENSG00000124570.21",-3.18502275774951,0.0413773041359325,0.00366059633309779,"4","393","24.1678384051993",0.614423076923077,0.0983373341721353,"ENSG00000124570","SERPINB6","serpin family B member 6"
"ENSG00000128849.11","ENSG00000128849.11",-4.05046994630515,0.017414188982465,0.000298769712958059,"2","395","57.4244371074036",0.616346153846154,0.0981766316948147,"ENSG00000128849","CGNL1","cingulin like 1"
"ENSG00000122877.16","ENSG00000122877.16",-2.17661659264416,0.113424643935433,0.0442295778692471,"10","387","8.81642617780007",0.608653846153846,0.0977691962736169,"ENSG00000122877","EGR2","early growth response 2"
"ENSG00000176171.11","ENSG00000176171.11",2.99744029084335,20.0341895356344,0.000319555540078407,"390","7","0.0499146720271025",0.686858974358974,0.102157678719189,"ENSG00000176171","BNIP3","BCL2 interacting protein 3"
"ENSG00000128050.9","ENSG00000128050.9",2.34790589906563,10.4636348582976,0.0360130422298472,"390","7","0.095569084122522",0.608333333333333,0.098667239572878,"ENSG00000128050","PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"ENSG00000116752.6","ENSG00000116752.6",2.19252569497561,8.95780926104321,0.0397332350792059,"175","222","0.11163443771335",0.657692307692308,0.074584017978365,"ENSG00000116752","BCAS2","BCAS2 pre-mRNA processing factor"
